status_spse,sumber_dana,k_l_pd,jenis_tender,metode_pengadaan,metode_pemilihan,metode_evaluasi,tahun_anggaran,nilai_pagu,nilai_hps,cara_bayar,kualifikasi,jumlah_peserta
spse 4.5,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2022,400000000.0,400000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,11
spse 4.5,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2022,500000000.0,499999000.0,Gabungan Lumsum dan Harga Satuan,Kecil,17
spse 4.5,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2022,2000000000.0,1999925256.0,Gabungan Lumsum dan Harga Satuan,Kecil,13
spse 4.5,APBD,Pemerintah Daerah Kabupaten Cirebon,Jasa Konsultansi Badan Usaha Non Konstruksi,Prakualifikasi Dua File,Seleksi,Kualitas dan Biaya,2022,150000000.0,149999850.0,Lumsum,,13
spse 4.5,APBD,Pemerintah Daerah Kabupaten Cirebon,Jasa Lainnya,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2022,713402268.0,712518329.0,Lumsum,Non Kecil,8
spse 4.5,APBD,Pemerintah Daerah Kabupaten Cirebon,Pengadaan Barang,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2022,493570000.0,407823326.0,Harga Satuan,Kecil,14
spse 4.5,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2022,3000000000.0,2999999992.0,Gabungan Lumsum dan Harga Satuan,Kecil,17
spse 4.5,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2022,338050000.0,338000282.0,Gabungan Lumsum dan Harga Satuan,Kecil,10
spse 4.5,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2022,2000000000.0,1999980723.0,Gabungan Lumsum dan Harga Satuan,Kecil,29
spse 4.5,APBD,Pemerintah Daerah Kabupaten Cirebon,Pengadaan Barang,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2022,735868000.0,611331803.0,Harga Satuan,Kecil,16
spse 4.5,APBD,Pemerintah Daerah Kabupaten Cirebon,Pengadaan Barang,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2022,358960000.0,310596038.0,Harga Satuan,Kecil,13
spse 4.5,APBD,Pemerintah Daerah Kabupaten Cirebon,Pengadaan Barang,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2022,296142000.0,250481151.0,Harga Satuan,Kecil,19
spse 4.5,APBD,Pemerintah Daerah Kabupaten Cirebon,Pengadaan Barang,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2022,813904000.0,381820908.0,Harga Satuan,Kecil,13
spse 4.5,APBDP,Pemerintah Daerah Kabupaten Cirebon,Pengadaan Barang,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2022,510000000.0,509747964.0,Harga Satuan,Kecil,13
spse 4.5,APBDP,Pemerintah Daerah Kabupaten Cirebon,Pengadaan Barang,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2022,360000000.0,360000000.0,Harga Satuan,Kecil,11
spse 4.5,APBDP,Pemerintah Daerah Kabupaten Cirebon,Pengadaan Barang,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2022,259200000.0,259028490.0,Harga Satuan,Kecil,14
spse 4.5,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2022,1240000000.0,1240000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,18
spse 4.5,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2022,600000000.0,600000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,13
spse 4.5,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2022,20027513000.0,20005478782.0,Gabungan Lumsum dan Harga Satuan,Menengah,76
spse 4.5,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2022,600000000.0,600000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,21
spse 4.5,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2022,285000000.0,284996000.0,Gabungan Lumsum dan Harga Satuan,Kecil,14
spse 4.5,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2022,285000000.0,284987000.0,Gabungan Lumsum dan Harga Satuan,Kecil,18
spse 4.5,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2022,2105000000.0,2105000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,33
spse 4.5,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2022,300000000.0,299999000.0,Gabungan Lumsum dan Harga Satuan,Kecil,18
spse 4.5,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2022,837000000.0,837000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,28
spse 4.5,APBD,Pemerintah Daerah Kabupaten Cirebon,Jasa Konsultansi Badan Usaha Non Konstruksi,Prakualifikasi Dua File,Tender,Kualitas dan Biaya,2022,190000000.0,189999810.0,Lumsum,,20
spse 4.5,APBD,Pemerintah Daerah Kabupaten Cirebon,Jasa Konsultansi Badan Usaha Konstruksi,Prakualifikasi Dua File,Seleksi,Kualitas dan Biaya,2022,200000000.0,199999800.0,Lumsum,,11
spse 4.5,APBD,Pemerintah Daerah Kabupaten Cirebon,Jasa Konsultansi Badan Usaha Konstruksi,Prakualifikasi Dua File,Seleksi,Kualitas dan Biaya,2022,190000000.0,189999810.0,Lumsum,,17
spse 4.5,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2022,412250000.0,412200000.0,Gabungan Lumsum dan Harga Satuan,Kecil,18
spse 4.5,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2022,287500000.0,287499000.0,Gabungan Lumsum dan Harga Satuan,Kecil,29
spse 4.5,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2022,237500000.0,237499000.0,Gabungan Lumsum dan Harga Satuan,Kecil,23
spse 4.5,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2022,285000000.0,284999000.0,Gabungan Lumsum dan Harga Satuan,Kecil,20
spse 4.5,APBD,Pemerintah Daerah Kabupaten Cirebon,Pengadaan Barang,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2022,5000085863.0,1923823100.0,Harga Satuan,Kecil,26
spse 4.5,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2022,380000000.0,379999000.0,Gabungan Lumsum dan Harga Satuan,Kecil,19
spse 4.5,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2022,225000000.0,224999000.0,Gabungan Lumsum dan Harga Satuan,Kecil,18
spse 4.5,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2022,254600000.0,254599000.0,Gabungan Lumsum dan Harga Satuan,Kecil,23
spse 4.5,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2022,2439550000.0,2439549000.0,Gabungan Lumsum dan Harga Satuan,Kecil,55
spse 4.5,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2022,285000000.0,284999000.0,Gabungan Lumsum dan Harga Satuan,Kecil,17
spse 4.5,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2022,285000000.0,284999000.0,Gabungan Lumsum dan Harga Satuan,Kecil,18
spse 4.5,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2022,319557700.0,319557700.0,Gabungan Lumsum dan Harga Satuan,Kecil,9
spse 4.5,APBD,Pemerintah Daerah Kabupaten Cirebon,Jasa Konsultansi Badan Usaha Non Konstruksi,Prakualifikasi Dua File,Seleksi,Kualitas dan Biaya,2022,399999930.0,399999822.0,Lumsum,,14
spse 4.5,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2022,650000000.0,649746998.0,Gabungan Lumsum dan Harga Satuan,Kecil,23
spse 4.5,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2022,650000000.0,649422301.0,Gabungan Lumsum dan Harga Satuan,Kecil,16
spse 4.5,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2022,650000000.0,648777823.0,Gabungan Lumsum dan Harga Satuan,Kecil,20
spse 4.5,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2022,650000000.0,649383586.0,Gabungan Lumsum dan Harga Satuan,Kecil,19
spse 4.5,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2022,650000000.0,649085990.0,Gabungan Lumsum dan Harga Satuan,Kecil,13
spse 4.5,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2022,650000000.0,648859833.0,Gabungan Lumsum dan Harga Satuan,Kecil,17
spse 4.5,APBDP,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2022,650000000.0,649460935.0,Gabungan Lumsum dan Harga Satuan,Kecil,15
spse 4.5,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2022,650000000.0,648696871.0,Gabungan Lumsum dan Harga Satuan,Kecil,19
spse 4.5,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2022,650000000.0,648573800.0,Gabungan Lumsum dan Harga Satuan,Kecil,14
spse 4.5,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2022,650000000.0,649026338.0,Gabungan Lumsum dan Harga Satuan,Kecil,11
spse 4.5,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2022,2080000000.0,2075282811.0,Gabungan Lumsum dan Harga Satuan,Kecil,29
spse 4.5,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2022,416000000.0,415143377.0,Gabungan Lumsum dan Harga Satuan,Kecil,17
spse 4.5,APBD,Pemerintah Daerah Kabupaten Cirebon,Jasa Konsultansi Badan Usaha Non Konstruksi,Prakualifikasi Dua File,Seleksi,Kualitas dan Biaya,2022,300000000.0,296148000.0,Lumsum,,20
spse 4.5,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2022,757000000.0,757000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,16
spse 4.5,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2022,500000000.0,499999000.0,Gabungan Lumsum dan Harga Satuan,Kecil,10
spse 4.5,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2022,1500000000.0,1500000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,24
spse 4.5,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2022,725000000.0,724404000.0,Gabungan Lumsum dan Harga Satuan,Kecil,16
spse 4.5,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2022,465000000.0,464998000.0,Gabungan Lumsum dan Harga Satuan,Kecil,15
spse 4.5,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2022,292000000.0,292000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,7
spse 4.5,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2022,563066100.0,563066000.0,Gabungan Lumsum dan Harga Satuan,Kecil,15
spse 4.5,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2022,300000000.0,300000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,14
spse 4.5,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2022,614000000.0,614000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,12
spse 4.5,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2022,482000000.0,482000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,8
spse 4.5,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2022,382000000.0,382000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,7
spse 4.5,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2022,1340000000.0,1340000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,15
spse 4.5,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2022,279000000.0,278998000.0,Gabungan Lumsum dan Harga Satuan,Kecil,7
spse 4.5,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2022,475000000.0,474999000.0,Gabungan Lumsum dan Harga Satuan,Kecil,7
spse 4.5,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2022,386650000.0,386648000.0,Gabungan Lumsum dan Harga Satuan,Kecil,11
spse 4.5,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2022,285000000.0,284991000.0,Gabungan Lumsum dan Harga Satuan,Kecil,6
spse 4.5,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2022,712500000.0,712487000.0,Gabungan Lumsum dan Harga Satuan,Kecil,8
spse 4.5,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2022,285000000.0,284999000.0,Gabungan Lumsum dan Harga Satuan,Kecil,6
spse 4.5,APBD,Pemerintah Daerah Kabupaten Cirebon,Jasa Konsultansi Badan Usaha Non Konstruksi,Prakualifikasi Dua File,Seleksi,Kualitas dan Biaya,2022,150000000.0,149999850.0,Lumsum,,13
spse 4.5,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2022,385000000.0,384998000.0,Gabungan Lumsum dan Harga Satuan,Kecil,8
spse 4.5,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2022,2000000000.0,1999997000.0,Gabungan Lumsum dan Harga Satuan,Kecil,19
spse 4.5,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2022,1000000000.0,999998000.0,Gabungan Lumsum dan Harga Satuan,Kecil,11
spse 4.5,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2022,376650000.0,376650000.0,Gabungan Lumsum dan Harga Satuan,Kecil,6
spse 4.5,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2022,744000000.0,743998000.0,Gabungan Lumsum dan Harga Satuan,Kecil,8
spse 4.5,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2022,744000000.0,744000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,9
spse 4.5,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2022,465000000.0,464999000.0,Gabungan Lumsum dan Harga Satuan,Kecil,9
spse 4.5,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2022,837000000.0,837000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,8
spse 4.5,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2022,492900000.0,492897000.0,Gabungan Lumsum dan Harga Satuan,Kecil,7
spse 4.5,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2022,279000000.0,279000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,5
spse 4.5,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2022,489100000.0,489099000.0,Gabungan Lumsum dan Harga Satuan,Kecil,12
spse 4.5,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2022,289100000.0,289099000.0,Gabungan Lumsum dan Harga Satuan,Kecil,6
spse 4.5,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2022,289100000.0,289100000.0,Gabungan Lumsum dan Harga Satuan,Kecil,7
spse 4.5,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2022,279100000.0,279099000.0,Gabungan Lumsum dan Harga Satuan,Kecil,5
spse 4.5,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2022,1612000000.0,1612000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,77
spse 4.5,APBD,Pemerintah Daerah Kabupaten Cirebon,Jasa Konsultansi Badan Usaha Non Konstruksi,Prakualifikasi Dua File,Seleksi,Kualitas dan Biaya,2022,208560000.0,208559000.0,Lumsum,,22
spse 4.5,APBD,Pemerintah Daerah Kabupaten Cirebon,Jasa Konsultansi Badan Usaha Non Konstruksi,Prakualifikasi Dua File,Seleksi,Kualitas dan Biaya,2022,248560000.0,248559000.0,Lumsum,,24
spse 4.5,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2022,250000000.0,249999000.0,Gabungan Lumsum dan Harga Satuan,Kecil,53
spse 4.5,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2022,390000000.0,389999000.0,Gabungan Lumsum dan Harga Satuan,Kecil,65
spse 4.5,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2022,398965800.0,398965000.0,Gabungan Lumsum dan Harga Satuan,Kecil,50
spse 4.5,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2022,386080000.0,386079000.0,Gabungan Lumsum dan Harga Satuan,Kecil,56
spse 4.5,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2022,1042605100.0,1042605000.0,Gabungan Lumsum dan Harga Satuan,Kecil,77
spse 4.5,APBD,Pemerintah Daerah Kabupaten Cirebon,Jasa Konsultansi Badan Usaha Non Konstruksi,Prakualifikasi Dua File,Seleksi,Kualitas dan Biaya,2022,518110000.0,498945000.0,Lumsum,,30
spse 4.5,APBD,Pemerintah Daerah Kabupaten Cirebon,Jasa Konsultansi Badan Usaha Non Konstruksi,Prakualifikasi Dua File,Seleksi,Kualitas dan Biaya,2022,518110000.0,498945000.0,Lumsum,,31
spse 4.5,APBD,Pemerintah Daerah Kabupaten Cirebon,Jasa Lainnya,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2022,250000000.0,248418000.0,Lumsum,Kecil,16
spse 4.5,APBD,Pemerintah Daerah Kabupaten Cirebon,Jasa Konsultansi Badan Usaha Non Konstruksi,Prakualifikasi Dua File,Seleksi,Kualitas dan Biaya,2022,288203000.0,288203000.0,Lumsum,,25
spse 4.5,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2022,3000000000.0,2999999451.0,Gabungan Lumsum dan Harga Satuan,Kecil,83
spse 4.5,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2022,5754450000.0,5754449000.0,Gabungan Lumsum dan Harga Satuan,Kecil,79
spse 4.5,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2022,10937000000.0,10936997000.0,Gabungan Lumsum dan Harga Satuan,Kecil,88
spse 4.5,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2022,11880000000.0,11879997000.0,Gabungan Lumsum dan Harga Satuan,Kecil,82
spse 4.5,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2022,7680000000.0,7679990000.0,Lumsum,Kecil,91
spse 4.5,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2022,10000000000.0,9999997000.0,Gabungan Lumsum dan Harga Satuan,Kecil,92
spse 4.5,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2022,854500000.0,854424400.0,Gabungan Lumsum dan Harga Satuan,Kecil,68
spse 4.5,APBD,Pemerintah Daerah Kabupaten Cirebon,Jasa Konsultansi Badan Usaha Non Konstruksi,Prakualifikasi Dua File,Seleksi,Kualitas dan Biaya,2022,245000000.0,245000000.0,Lumsum,,25
spse 4.5,APBD,Pemerintah Daerah Kabupaten Cirebon,Jasa Konsultansi Badan Usaha Non Konstruksi,Prakualifikasi Dua File,Seleksi,Kualitas dan Biaya,2022,240000000.0,239998000.0,Lumsum,,21
spse 4.5,APBD,,Jasa Lainnya,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2022,840000000.0,700000000.0,Lumsum,Kecil,8
spse 4.4,APBD,Pemerintah Daerah Kabupaten Cirebon,Jasa Lainnya,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2022,837720000.0,837720000.0,Lumsum,Kecil,16
spse 4.4,APBD,,Jasa Lainnya,Pascakualifikasi Satu File,Tender,Harga Terendah Sistem Gugur,2022,264768000.0,264768000.0,Lumsum,Kecil,17
